"zip","name","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"50303","DES MOINES, IA","E","D",0,"D",0,"D",0,7,"DES MOINES","IA","POLK"
"50304","DES MOINES, IA","B","S",0,"G",704,"G",3037,6,"DES MOINES","IA","POLK"
"50305","DES MOINES, IA",,"H",30,"G",429,"G",1533,7,"DES MOINES","IA","POLK"
"50306","DES MOINES, IA","G","D",0,"D",0,"D",0,9,"DES MOINES","IA","POLK"
"50307","DES MOINES, IA","A","D",0,"D",0,"D",0,3,"DES MOINES","IA","POLK"
"50309","DES MOINES, IA",,"G",31163,"G",462840,"G",1773192,1084,"DES MOINES","IA","POLK"
"50310","DES MOINES, IA",,"G",7634,"G",54923,"G",223837,582,"DES MOINES","IA","POLK"
"50311","DES MOINES, IA",,"H",5323,"H",31841,"H",131559,239,"DES MOINES","IA","POLK"
"50312","DES MOINES, IA",,"G",5705,"G",44057,"G",184750,459,"DES MOINES","IA","POLK"
"50313","DES MOINES, IA",,"G",14336,"G",148879,"G",648833,714,"DES MOINES","IA","POLK"
"50314","DES MOINES, IA",,"G",10810,"G",121861,"G",536243,260,"DES MOINES","IA","POLK"
"50315","DES MOINES, IA",,"G",6197,"G",52610,"G",216988,438,"DES MOINES","IA","POLK"
"50316","DES MOINES, IA",,"H",8634,"H",65875,"H",285361,267,"DES MOINES","IA","POLK"
"50317","DES MOINES, IA",,"G",9339,"G",86986,"G",381503,522,"DES MOINES","IA","POLK"
"50318","DES MOINES, IA","B","D",0,"D",0,"D",0,2,"DES MOINES","IA","POLK"
"50319","DES MOINES, IA",,"G",172,"G",1742,"G",6944,10,"DES MOINES","IA","POLK"
"50320","DES MOINES, IA",,"G",3059,"G",17863,"G",71580,239,"DES MOINES","IA","POLK"
"50321","DES MOINES, IA",,"G",11644,"G",112574,"G",455130,302,"DES MOINES","IA","POLK"
"50322","URBANDALE, IA",,"G",17864,"G",180728,"G",777285,1170,"URBANDALE","IA","POLK"
"50323","URBANDALE, IA",,"G",3974,"G",45776,"G",183317,186,"URBANDALE","IA","POLK"
"50324","WINDSOR HEIGHTS, IA",,"H",1265,"G",10839,"G",44359,87,"WINDSOR HEIGHTS","IA","POLK"
"50325","CLIVE, IA",,"G",10477,"G",105558,"G",447535,752,"CLIVE","IA","POLK"
"50327","PLEASANT HILL, IA",,"G",1603,"G",12389,"H",57317,167,"PLEASANT HILL","IA","POLK"
"50328","DES MOINES, IA","E","D",0,"D",0,"D",0,2,"DES MOINES","IA","POLK"
"50332","DES MOINES, IA","A","D",0,"D",0,"D",0,1,"DES MOINES","IA","POLK"
"50333","DES MOINES, IA","B","D",0,"D",0,"D",0,1,"DES MOINES","IA","POLK"
"50334","DES MOINES, IA","E","D",0,"D",0,"D",0,1,"DES MOINES","IA","POLK"
"50391","DES MOINES, IA","H","D",0,"D",0,"D",0,14,"DES MOINES","IA","POLK"
"50392","DES MOINES, IA","I","D",0,"D",0,"D",0,6,"DES MOINES","IA","POLK"
"50393","DES MOINES, IA","A","D",0,"D",0,"D",0,1,"DES MOINES","IA","POLK"
"50394","DES MOINES, IA","A","D",0,"D",0,"D",0,1,"DES MOINES","IA","POLK"
"50398","URBANDALE, IA","G","D",0,"D",0,"D",0,10,"URBANDALE","IA","POLK"
"50401","MASON CITY, IA",,"G",17183,"G",149490,"G",607587,960,"MASON CITY","IA","CERRO GORDO"
"50402","MASON CITY, IA",,"H",498,"G",4598,"H",17852,35,"MASON CITY","IA","CERRO GORDO"
"50420","ALEXANDER, IA",,"G",59,"G",821,"G",3789,11,"ALEXANDER","IA","FRANKLIN"
"50421","BELMOND, IA",,"G",1277,"G",10025,"G",40376,100,"BELMOND","IA","WRIGHT"
"50423","BRITT, IA",,"G",787,"G",6091,"G",26228,83,"BRITT","IA","HANCOCK"
"50424","BUFFALO CENTER, IA",,"G",292,"G",2139,"G",9067,53,"BUFFALO CENTER","IA","WINNEBAGO"
"50426","CARPENTER, IA",,"G",19,"G",64,"G",224,4,"CARPENTER","IA","MITCHELL"
"50427","CHAPIN, IA","B","D",0,"D",0,"D",0,3,"CHAPIN","IA","FRANKLIN"
"50428","CLEAR LAKE, IA",,"G",3472,"G",27203,"G",110962,310,"CLEAR LAKE","IA","CERRO GORDO"
"50430","CORWITH, IA",,"G",84,"G",534,"G",2360,14,"CORWITH","IA","HANCOCK"
"50431","COULTER, IA","A","S",0,"H",41,"G",193,5,"COULTER","IA","FRANKLIN"
"50432","CRYSTAL LAKE, IA","A","D",0,"D",0,"D",0,4,"CRYSTAL LAKE","IA","HANCOCK"
"50433","DOUGHERTY, IA",,"G",10,"G",74,"G",421,4,"DOUGHERTY","IA","CERRO GORDO"
"50434","FERTILE, IA",,"H",90,"G",732,"G",3048,14,"FERTILE","IA","WORTH"
"50435","FLOYD, IA",,"G",110,"G",2274,"G",12764,17,"FLOYD","IA","FLOYD"
"50436","FOREST CITY, IA",,"H",3914,"H",36066,"H",144467,157,"FOREST CITY","IA","WINNEBAGO"
"50438","GARNER, IA",,"G",1655,"G",14743,"G",63385,131,"GARNER","IA","HANCOCK"
"50439","GOODELL, IA","A","D",0,"D",0,"D",0,2,"GOODELL","IA","HANCOCK"
"50440","GRAFTON, IA",,"G",36,"G",149,"G",762,10,"GRAFTON","IA","WORTH"
"50441","HAMPTON, IA",,"G",1853,"G",14951,"G",63955,209,"HAMPTON","IA","FRANKLIN"
"50444","HANLONTOWN, IA",,"H",65,"H",809,"H",2989,6,"HANLONTOWN","IA","WORTH"
"50446","JOICE, IA",,"H",48,"H",536,"G",1958,13,"JOICE","IA","WORTH"
"50447","KANAWHA, IA",,"G",260,"H",1858,"H",8008,31,"KANAWHA","IA","HANCOCK"
"50448","KENSETT, IA",,"G",66,"G",827,"G",2858,14,"KENSETT","IA","WORTH"
"50449","KLEMME, IA",,"G",54,"G",453,"G",1794,13,"KLEMME","IA","HANCOCK"
"50450","LAKE MILLS, IA",,"H",1410,"H",10933,"H",43399,104,"LAKE MILLS","IA","WINNEBAGO"
"50451","LAKOTA, IA",,"G",70,"G",804,"G",2981,11,"LAKOTA","IA","KOSSUTH"
"50452","LATIMER, IA","C","S",0,"H",544,"H",2390,22,"LATIMER","IA","FRANKLIN"
"50453","LELAND, IA","B","S",0,"G",154,"G",681,8,"LELAND","IA","WINNEBAGO"
"50454","LITTLE CEDAR, IA","A","D",0,"D",0,"D",0,1,"LITTLE CEDAR","IA","MITCHELL"
"50455","MC INTIRE, IA",,"G",71,"G",397,"G",1607,10,"MC INTIRE","IA","MITCHELL"
"50456","MANLY, IA",,"G",153,"G",781,"G",3282,30,"MANLY","IA","WORTH"
"50457","MESERVEY, IA",,"G",9,"G",111,"G",459,5,"MESERVEY","IA","CERRO GORDO"
"50458","NORA SPRINGS, IA",,"G",244,"G",1305,"G",5795,41,"NORA SPRINGS","IA","FLOYD"
"50459","NORTHWOOD, IA",,"G",1393,"G",8809,"G",37642,84,"NORTHWOOD","IA","WORTH"
"50460","ORCHARD, IA",,"G",23,"G",116,"G",796,7,"ORCHARD","IA","MITCHELL"
"50461","OSAGE, IA",,"H",1927,"H",14191,"H",60262,185,"OSAGE","IA","MITCHELL"
"50464","PLYMOUTH, IA",,"H",39,"H",236,"H",930,10,"PLYMOUTH","IA","CERRO GORDO"
"50465","RAKE, IA",,"G",72,"G",772,"G",4442,11,"RAKE","IA","WINNEBAGO"
"50466","RICEVILLE, IA",,"G",372,"G",2814,"G",12147,43,"RICEVILLE","IA","HOWARD"
"50467","ROCK FALLS, IA","A","D",0,"D",0,"D",0,1,"ROCK FALLS","IA","CERRO GORDO"
"50468","ROCKFORD, IA",,"G",122,"G",789,"G",3477,29,"ROCKFORD","IA","FLOYD"
"50469","ROCKWELL, IA",,"G",203,"G",1364,"G",7052,41,"ROCKWELL","IA","CERRO GORDO"
"50470","ROWAN, IA",,"G",12,"G",47,"G",271,4,"ROWAN","IA","WRIGHT"
"50471","RUDD, IA",,"G",96,"G",409,"G",2179,18,"RUDD","IA","FLOYD"
"50472","SAINT ANSGAR, IA",,"G",706,"G",5947,"G",25482,67,"SAINT ANSGAR","IA","MITCHELL"
"50473","SCARVILLE, IA","A","D",0,"D",0,"D",0,2,"SCARVILLE","IA","WINNEBAGO"
"50475","SHEFFIELD, IA",,"H",735,"H",6394,"H",32469,41,"SHEFFIELD","IA","FRANKLIN"
"50476","STACYVILLE, IA",,"G",218,"G",999,"G",3935,32,"STACYVILLE","IA","MITCHELL"
"50477","SWALEDALE, IA",,"G",23,"G",132,"G",654,9,"SWALEDALE","IA","CERRO GORDO"
"50478","THOMPSON, IA",,"G",268,"G",1919,"G",8382,22,"THOMPSON","IA","WINNEBAGO"
"50479","THORNTON, IA",,"G",92,"G",641,"G",2817,15,"THORNTON","IA","CERRO GORDO"
"50480","TITONKA, IA",,"G",163,"H",1214,"H",4755,27,"TITONKA","IA","KOSSUTH"
"50481","TOETERVILLE, IA","A","D",0,"D",0,"D",0,2,"TOETERVILLE","IA","MITCHELL"
"50482","VENTURA, IA",,"G",87,"G",389,"G",2183,19,"VENTURA","IA","CERRO GORDO"
"50483","WESLEY, IA",,"G",110,"G",734,"G",3323,21,"WESLEY","IA","KOSSUTH"
"50484","WODEN, IA","B","D",0,"D",0,"D",0,12,"WODEN","IA","HANCOCK"
"50501","FORT DODGE, IA",,"G",14335,"G",117215,"G",500960,875,"FORT DODGE","IA","WEBSTER"
"50510","ALBERT CITY, IA",,"G",263,"G",3038,"G",10704,25,"ALBERT CITY","IA","BUENA VISTA"
"50511","ALGONA, IA",,"G",3829,"G",33031,"G",136409,316,"ALGONA","IA","KOSSUTH"
"50514","ARMSTRONG, IA","F","D",0,"D",0,"D",0,49,"ARMSTRONG","IA","EMMET"
"50515","AYRSHIRE, IA",,"G",9,"H",22,"H",102,4,"AYRSHIRE","IA","PALO ALTO"
"50516","BADGER, IA",,"G",27,"G",194,"G",1146,9,"BADGER","IA","WEBSTER"
"50517","BANCROFT, IA",,"G",500,"G",3621,"G",15557,48,"BANCROFT","IA","KOSSUTH"
"50518","BARNUM, IA","A","D",0,"D",0,"D",0,1,"BARNUM","IA","WEBSTER"
"50519","BODE, IA",,"G",58,"G",416,"G",2249,11,"BODE","IA","HUMBOLDT"
"50520","BRADGATE, IA","A","D",0,"D",0,"D",0,2,"BRADGATE","IA","HUMBOLDT"
"50521","BURNSIDE, IA","C","D",0,"D",0,"D",0,3,"BURNSIDE","IA","WEBSTER"
"50522","BURT, IA",,"G",295,"G",2034,"G",8836,22,"BURT","IA","KOSSUTH"
"50523","CALLENDER, IA",,"G",31,"G",182,"G",800,10,"CALLENDER","IA","WEBSTER"
"50524","CLARE, IA","B","D",0,"D",0,"D",0,7,"CLARE","IA","WEBSTER"
"50525","CLARION, IA",,"G",1610,"G",15901,"G",65850,115,"CLARION","IA","WRIGHT"
"50527","CURLEW, IA","A","D",0,"D",0,"D",0,2,"CURLEW","IA","PALO ALTO"
"50528","CYLINDER, IA","B","D",0,"D",0,"D",0,5,"CYLINDER","IA","PALO ALTO"
"50529","DAKOTA CITY, IA",,"G",88,"G",409,"G",1700,14,"DAKOTA CITY","IA","HUMBOLDT"
"50530","DAYTON, IA",,"G",89,"G",443,"G",2004,21,"DAYTON","IA","WEBSTER"
"50531","DOLLIVER, IA","A","D",0,"D",0,"D",0,4,"DOLLIVER","IA","EMMET"
"50532","DUNCOMBE, IA","B","S",0,"H",624,"H",3269,18,"DUNCOMBE","IA","WEBSTER"
"50533","EAGLE GROVE, IA",,"G",1031,"G",7388,"G",33894,104,"EAGLE GROVE","IA","WRIGHT"
"50535","EARLY, IA",,"G",74,"G",373,"G",1637,19,"EARLY","IA","SAC"
"50536","EMMETSBURG, IA",,"G",1884,"G",12430,"G",50922,161,"EMMETSBURG","IA","PALO ALTO"
"50538","FARNHAMVILLE, IA",,"G",115,"H",709,"H",4881,15,"FARNHAMVILLE","IA","CALHOUN"
"50539","FENTON, IA","B","D",0,"D",0,"D",0,12,"FENTON","IA","KOSSUTH"
"50540","FONDA, IA",,"G",181,"G",1182,"G",5041,22,"FONDA","IA","POCAHONTAS"
"50541","GILMORE CITY, IA",,"G",151,"G",1867,"G",8029,21,"GILMORE CITY","IA","POCAHONTAS"
"50542","GOLDFIELD, IA",,"G",195,"G",1705,"G",7558,31,"GOLDFIELD","IA","WRIGHT"
"50543","GOWRIE, IA",,"G",316,"G",2237,"G",9157,41,"GOWRIE","IA","WEBSTER"
"50544","HARCOURT, IA",,"G",48,"G",291,"G",1620,7,"HARCOURT","IA","WEBSTER"
"50545","HARDY, IA",,"G",8,"G",88,"G",409,4,"HARDY","IA","HUMBOLDT"
"50546","HAVELOCK, IA","B","D",0,"D",0,"D",0,4,"HAVELOCK","IA","POCAHONTAS"
"50548","HUMBOLDT, IA",,"G",2955,"G",24951,"G",99828,240,"HUMBOLDT","IA","HUMBOLDT"
"50551","JOLLEY, IA","A","S",0,"G",28,"G",116,7,"JOLLEY","IA","CALHOUN"
"50552","KNIERIM, IA","A","D",0,"D",0,"D",0,3,"KNIERIM","IA","CALHOUN"
"50554","LAURENS, IA",,"G",770,"G",5826,"G",24953,65,"LAURENS","IA","POCAHONTAS"
"50556","LEDYARD, IA",,"G",20,"G",129,"G",548,6,"LEDYARD","IA","KOSSUTH"
"50557","LEHIGH, IA",,"G",47,"H",327,"H",1305,11,"LEHIGH","IA","WEBSTER"
"50558","LIVERMORE, IA","B","S",0,"H",239,"G",1132,11,"LIVERMORE","IA","HUMBOLDT"
"50559","LONE ROCK, IA","B","D",0,"D",0,"D",0,11,"LONE ROCK","IA","KOSSUTH"
"50560","LU VERNE, IA",,"H",73,"H",868,"H",2824,18,"LU VERNE","IA","KOSSUTH"
"50561","LYTTON, IA",,"G",105,"G",847,"G",3628,17,"LYTTON","IA","CALHOUN"
"50562","MALLARD, IA","B","S",0,"G",203,"G",959,14,"MALLARD","IA","PALO ALTO"
"50563","MANSON, IA",,"G",471,"G",3350,"G",13920,70,"MANSON","IA","CALHOUN"
"50565","MARATHON, IA","B","D",0,"D",0,"D",0,11,"MARATHON","IA","BUENA VISTA"
"50566","MOORLAND, IA","B","S",0,"H",656,"H",3821,5,"MOORLAND","IA","WEBSTER"
"50567","NEMAHA, IA",,"G",27,"G",221,"G",636,8,"NEMAHA","IA","SAC"
"50568","NEWELL, IA",,"G",262,"G",2099,"G",8977,26,"NEWELL","IA","BUENA VISTA"
"50569","OTHO, IA",,"G",30,"G",197,"G",1310,10,"OTHO","IA","WEBSTER"
"50570","OTTOSEN, IA",,"H",26,"G",253,"G",983,5,"OTTOSEN","IA","HUMBOLDT"
"50571","PALMER, IA","B","D",0,"D",0,"D",0,6,"PALMER","IA","POCAHONTAS"
"50573","PLOVER, IA","A","D",0,"D",0,"D",0,1,"PLOVER","IA","POCAHONTAS"
"50574","POCAHONTAS, IA",,"G",832,"G",4899,"G",22665,90,"POCAHONTAS","IA","POCAHONTAS"
"50575","POMEROY, IA",,"G",168,"G",980,"G",4374,25,"POMEROY","IA","CALHOUN"
"50576","REMBRANDT, IA",,"G",34,"G",175,"G",907,11,"REMBRANDT","IA","BUENA VISTA"
"50577","RENWICK, IA",,"H",138,"H",1436,"H",5245,20,"RENWICK","IA","HUMBOLDT"
"50578","RINGSTED, IA",,"G",39,"G",239,"G",1154,14,"RINGSTED","IA","EMMET"
"50579","ROCKWELL CITY, IA",,"H",435,"H",2267,"G",9165,81,"ROCKWELL CITY","IA","CALHOUN"
"50581","ROLFE, IA","B","S",0,"G",540,"G",2267,18,"ROLFE","IA","POCAHONTAS"
"50582","RUTLAND, IA",,"G",14,"G",119,"G",736,4,"RUTLAND","IA","HUMBOLDT"
"50583","SAC CITY, IA",,"G",931,"G",5944,"G",25220,116,"SAC CITY","IA","SAC"
"50585","SIOUX RAPIDS, IA",,"G",261,"H",2019,"H",8673,35,"SIOUX RAPIDS","IA","BUENA VISTA"
"50586","SOMERS, IA",,"G",21,"H",150,"H",654,9,"SOMERS","IA","CALHOUN"
"50588","STORM LAKE, IA",,"G",7703,"G",58974,"G",242112,393,"STORM LAKE","IA","BUENA VISTA"
"50590","SWEA CITY, IA",,"G",178,"G",659,"G",3013,22,"SWEA CITY","IA","KOSSUTH"
"50591","THOR, IA","B","S",0,"G",120,"G",526,10,"THOR","IA","HUMBOLDT"
"50593","VARINA, IA","A","D",0,"D",0,"D",0,1,"VARINA","IA","POCAHONTAS"
"50594","VINCENT, IA","B","S",0,"G",383,"G",1972,6,"VINCENT","IA","WEBSTER"
"50595","WEBSTER CITY, IA",,"G",3344,"G",25091,"G",109215,248,"WEBSTER CITY","IA","HAMILTON"
"50597","WEST BEND, IA",,"G",437,"G",3428,"G",14534,56,"WEST BEND","IA","PALO ALTO"
"50598","WHITTEMORE, IA",,"G",97,"G",609,"G",2519,23,"WHITTEMORE","IA","KOSSUTH"
"50599","WOOLSTOCK, IA",,"G",39,"G",327,"G",1633,8,"WOOLSTOCK","IA","WRIGHT"
"50601","ACKLEY, IA",,"G",410,"G",2314,"G",9950,62,"ACKLEY","IA","HARDIN"
"50602","ALLISON, IA",,"G",366,"G",2508,"G",11707,49,"ALLISON","IA","BUTLER"
"50603","ALTA VISTA, IA",,"H",48,"H",301,"H",1216,15,"ALTA VISTA","IA","CHICKASAW"
"50604","APLINGTON, IA",,"G",300,"G",1550,"G",6890,36,"APLINGTON","IA","BUTLER"
"50605","AREDALE, IA","A","D",0,"D",0,"D",0,4,"AREDALE","IA","BUTLER"
"50606","ARLINGTON, IA",,"G",184,"G",1007,"G",5184,19,"ARLINGTON","IA","FAYETTE"
"50607","AURORA, IA",,"G",51,"G",332,"G",1735,13,"AURORA","IA","BUCHANAN"
"50608","AUSTINVILLE, IA","A","D",0,"D",0,"D",0,3,"AUSTINVILLE","IA","BUTLER"
"50609","BEAMAN, IA","B","D",0,"D",0,"D",0,11,"BEAMAN","IA","GRUNDY"
"50611","BRISTOW, IA",,"G",33,"G",237,"G",1138,10,"BRISTOW","IA","BUTLER"
"50612","BUCKINGHAM, IA",,"G",37,"G",142,"G",674,5,"BUCKINGHAM","IA","TAMA"
"50613","CEDAR FALLS, IA",,"G",17463,"G",130266,"G",547786,1033,"CEDAR FALLS","IA","BLACK HAWK"
"50614","CEDAR FALLS, IA",,"G",65,"G",304,"G",1766,8,"CEDAR FALLS","IA","BLACK HAWK"
"50616","CHARLES CITY, IA",,"G",3636,"G",31378,"G",128588,293,"CHARLES CITY","IA","FLOYD"
"50619","CLARKSVILLE, IA",,"H",270,"H",1617,"H",7393,44,"CLARKSVILLE","IA","BUTLER"
"50620","COLWELL, IA","A","D",0,"D",0,"D",0,2,"COLWELL","IA","FLOYD"
"50621","CONRAD, IA",,"G",493,"G",4236,"G",18698,52,"CONRAD","IA","GRUNDY"
"50622","DENVER, IA",,"G",671,"G",7162,"G",28646,68,"DENVER","IA","BREMER"
"50623","DEWAR, IA","A","D",0,"D",0,"D",0,5,"DEWAR","IA","BLACK HAWK"
"50624","DIKE, IA",,"G",272,"G",1801,"G",7604,29,"DIKE","IA","GRUNDY"
"50625","DUMONT, IA",,"G",132,"G",809,"G",3242,22,"DUMONT","IA","BUTLER"
"50626","DUNKERTON, IA",,"G",125,"G",1100,"G",4555,20,"DUNKERTON","IA","BLACK HAWK"
"50627","ELDORA, IA",,"G",1260,"G",10379,"H",53046,117,"ELDORA","IA","HARDIN"
"50628","ELMA, IA",,"G",205,"G",884,"G",3958,23,"ELMA","IA","HOWARD"
"50629","FAIRBANK, IA",,"H",316,"H",2050,"H",8940,39,"FAIRBANK","IA","BUCHANAN"
"50630","FREDERICKSBURG, IA",,"G",401,"H",3490,"G",13822,48,"FREDERICKSBURG","IA","CHICKASAW"
"50631","FREDERIKA, IA","A","S",0,"S",0,"H",726,6,"FREDERIKA","IA","BREMER"
"50632","GARWIN, IA",,"G",28,"G",130,"G",576,10,"GARWIN","IA","TAMA"
"50633","GENEVA, IA","B","D",0,"D",0,"D",0,8,"GENEVA","IA","FRANKLIN"
"50634","GILBERTVILLE, IA",,"G",59,"H",263,"H",1078,11,"GILBERTVILLE","IA","BLACK HAWK"
"50635","GLADBROOK, IA",,"G",241,"G",2366,"G",8693,29,"GLADBROOK","IA","TAMA"
"50636","GREENE, IA",,"H",349,"H",2212,"H",11026,54,"GREENE","IA","BUTLER"
"50638","GRUNDY CENTER, IA",,"G",1231,"G",9581,"G",39789,100,"GRUNDY CENTER","IA","GRUNDY"
"50641","HAZLETON, IA",,"H",91,"G",450,"G",2137,15,"HAZLETON","IA","BUCHANAN"
"50642","HOLLAND, IA","B","S",0,"H",465,"H",1994,12,"HOLLAND","IA","GRUNDY"
"50643","HUDSON, IA",,"G",525,"G",4541,"G",21119,70,"HUDSON","IA","BLACK HAWK"
"50644","INDEPENDENCE, IA",,"G",3541,"G",22654,"G",113266,269,"INDEPENDENCE","IA","BUCHANAN"
"50645","IONIA, IA",,"G",78,"G",333,"G",2666,26,"IONIA","IA","CHICKASAW"
"50647","JANESVILLE, IA",,"G",355,"G",2991,"G",12623,39,"JANESVILLE","IA","BREMER"
"50648","JESUP, IA",,"G",614,"G",5050,"G",20815,83,"JESUP","IA","BUCHANAN"
"50649","KESLEY, IA","B","S",0,"H",247,"H",1180,6,"KESLEY","IA","BUTLER"
"50650","LAMONT, IA",,"G",43,"G",472,"G",1454,17,"LAMONT","IA","BUCHANAN"
"50651","LA PORTE CITY, IA",,"H",494,"H",3492,"H",15222,81,"LA PORTE CITY","IA","BLACK HAWK"
"50652","LINCOLN, IA","A","D",0,"D",0,"D",0,4,"LINCOLN","IA","TAMA"
"50653","MARBLE ROCK, IA",,"H",41,"G",278,"G",1663,11,"MARBLE ROCK","IA","FLOYD"
"50654","MASONVILLE, IA",,"G",69,"G",415,"G",1961,12,"MASONVILLE","IA","DELAWARE"
"50655","MAYNARD, IA",,"G",57,"G",356,"G",1708,12,"MAYNARD","IA","FAYETTE"
"50657","MORRISON, IA","B","S",0,"H",200,"G",871,5,"MORRISON","IA","GRUNDY"
"50658","NASHUA, IA",,"G",305,"H",1870,"G",8466,59,"NASHUA","IA","CHICKASAW"
"50659","NEW HAMPTON, IA",,"G",2846,"G",21940,"G",97397,236,"NEW HAMPTON","IA","CHICKASAW"
"50660","NEW HARTFORD, IA",,"H",90,"H",656,"H",2827,16,"NEW HARTFORD","IA","BUTLER"
"50661","NORTH WASHINGTON, IA","A","D",0,"D",0,"D",0,2,"NORTH WASHINGTON","IA","CHICKASAW"
"50662","OELWEIN, IA",,"G",2636,"G",17215,"G",72238,205,"OELWEIN","IA","FAYETTE"
"50664","ORAN, IA",,"G",39,"H",298,"H",1212,5,"ORAN","IA","FAYETTE"
"50665","PARKERSBURG, IA",,"G",405,"G",2218,"G",10217,75,"PARKERSBURG","IA","BUTLER"
"50666","PLAINFIELD, IA",,"H",114,"G",842,"G",3775,20,"PLAINFIELD","IA","BREMER"
"50667","RAYMOND, IA",,"H",35,"H",318,"H",1431,7,"RAYMOND","IA","BLACK HAWK"
"50668","READLYN, IA",,"G",154,"G",1051,"G",4792,29,"READLYN","IA","BREMER"
"50669","REINBECK, IA",,"H",806,"H",8617,"H",49544,58,"REINBECK","IA","GRUNDY"
"50670","SHELL ROCK, IA","F","D",0,"D",0,"D",0,28,"SHELL ROCK","IA","BUTLER"
"50671","STANLEY, IA",,"G",22,"H",133,"H",581,4,"STANLEY","IA","BUCHANAN"
"50672","STEAMBOAT ROCK, IA",,"H",77,"H",750,"H",3498,16,"STEAMBOAT ROCK","IA","HARDIN"
"50673","STOUT, IA","A","D",0,"D",0,"D",0,2,"STOUT","IA","GRUNDY"
"50674","SUMNER, IA",,"G",881,"H",7248,"H",30521,93,"SUMNER","IA","BREMER"
"50675","TRAER, IA",,"H",426,"G",3168,"G",12191,58,"TRAER","IA","TAMA"
"50676","TRIPOLI, IA",,"G",189,"G",902,"G",4167,35,"TRIPOLI","IA","BREMER"
"50677","WAVERLY, IA",,"G",6600,"G",60910,"G",245782,341,"WAVERLY","IA","BREMER"
"50680","WELLSBURG, IA",,"G",180,"G",1198,"G",5726,26,"WELLSBURG","IA","GRUNDY"
"50681","WESTGATE, IA",,"G",14,"S",0,"H",246,6,"WESTGATE","IA","FAYETTE"
"50682","WINTHROP, IA",,"G",353,"G",3442,"G",12564,36,"WINTHROP","IA","BUCHANAN"
"50701","WATERLOO, IA",,"G",14544,"G",103259,"G",432897,696,"WATERLOO","IA","BLACK HAWK"
"50702","WATERLOO, IA",,"G",12612,"G",103993,"G",413175,619,"WATERLOO","IA","BLACK HAWK"
"50703","WATERLOO, IA",,"H",15152,"H",173909,"H",731404,474,"WATERLOO","IA","BLACK HAWK"
"50704","WATERLOO, IA",,"G",5110,"G",57297,"G",235962,62,"WATERLOO","IA","BLACK HAWK"
"50707","EVANSDALE, IA",,"G",868,"G",4912,"G",22329,101,"EVANSDALE","IA","BLACK HAWK"
"50801","CRESTON, IA",,"G",5149,"G",38259,"G",158163,286,"CRESTON","IA","UNION"
"50830","AFTON, IA",,"G",222,"G",1367,"G",6075,33,"AFTON","IA","UNION"
"50831","ARISPE, IA","A","D",0,"D",0,"D",0,2,"ARISPE","IA","UNION"
"50833","BEDFORD, IA",,"G",310,"G",1612,"G",6644,55,"BEDFORD","IA","TAYLOR"
"50835","BENTON, IA","A","D",0,"D",0,"D",0,1,"BENTON","IA","RINGGOLD"
"50836","BLOCKTON, IA","A","D",0,"D",0,"D",0,1,"BLOCKTON","IA","TAYLOR"
"50837","BRIDGEWATER, IA",,"G",19,"G",109,"G",471,6,"BRIDGEWATER","IA","ADAIR"
"50839","CARBON, IA","A","D",0,"D",0,"D",0,1,"CARBON","IA","ADAMS"
"50840","CLEARFIELD, IA",,"G",194,"G",3430,"G",15278,11,"CLEARFIELD","IA","TAYLOR"
"50841","CORNING, IA",,"G",851,"G",6072,"G",25253,108,"CORNING","IA","ADAMS"
"50843","CUMBERLAND, IA","B","D",0,"D",0,"D",0,10,"CUMBERLAND","IA","CASS"
"50845","DIAGONAL, IA",,"G",68,"G",808,"G",3008,19,"DIAGONAL","IA","RINGGOLD"
"50846","FONTANELLE, IA",,"G",146,"G",1055,"G",4451,15,"FONTANELLE","IA","ADAIR"
"50847","GRANT, IA","A","D",0,"D",0,"D",0,2,"GRANT","IA","MONTGOMERY"
"50848","GRAVITY, IA","A","D",0,"D",0,"D",0,2,"GRAVITY","IA","TAYLOR"
"50849","GREENFIELD, IA",,"G",1185,"G",8622,"G",35738,102,"GREENFIELD","IA","ADAIR"
"50851","LENOX, IA",,"G",925,"G",6544,"G",27102,63,"LENOX","IA","TAYLOR"
"50853","MASSENA, IA",,"G",105,"H",802,"H",3543,24,"MASSENA","IA","CASS"
"50854","MOUNT AYR, IA",,"G",747,"G",4646,"G",19591,87,"MOUNT AYR","IA","RINGGOLD"
"50857","NODAWAY, IA","A","D",0,"D",0,"D",0,2,"NODAWAY","IA","ADAMS"
"50858","ORIENT, IA","B","S",0,"G",238,"H",1256,12,"ORIENT","IA","ADAIR"
"50859","PRESCOTT, IA","A","D",0,"D",0,"D",0,1,"PRESCOTT","IA","ADAMS"
"50860","REDDING, IA",,"G",29,"G",209,"G",845,5,"REDDING","IA","RINGGOLD"
"50861","SHANNON CITY, IA","A","S",0,"G",13,"G",152,3,"SHANNON CITY","IA","UNION"
"50862","SHARPSBURG, IA","A","D",0,"D",0,"D",0,1,"SHARPSBURG","IA","TAYLOR"
"50863","TINGLEY, IA",,"G",7,"G",26,"G",124,4,"TINGLEY","IA","RINGGOLD"
"50864","VILLISCA, IA",,"G",210,"G",1247,"G",5309,43,"VILLISCA","IA","MONTGOMERY"
"51001","AKRON, IA",,"G",586,"G",5317,"G",22669,56,"AKRON","IA","PLYMOUTH"
